C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_234.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_234.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_234.jpg,0,1,0,30.19053
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_358.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_358.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_358.jpg,0,1,0,30.19016
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_424.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_424.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_424.jpg,0,1,0,30.19007
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_497.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_497.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_497.jpg,0,1,0,30.19
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_572.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_572.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_572.jpg,-0.15,1,0,30.18428
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_647.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_647.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_647.jpg,-0.3,1,0,30.16954
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_717.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_717.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_717.jpg,-0.298517,1,0,30.18031
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_805.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_805.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_805.jpg,-0.03384098,1,0,30.18962
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_888.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_888.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_888.jpg,0,1,0,30.18979
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_38_960.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_38_960.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_38_960.jpg,0,1,0,30.19017
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_39_029.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_39_029.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_39_029.jpg,0,1,0,30.19019
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_39_099.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_39_099.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_39_099.jpg,0,1,0,30.19037
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_39_172.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_39_172.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_39_172.jpg,0,1,0,30.19086
C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\center_2017_03_26_16_05_39_258.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\left_2017_03_26_16_05_39_258.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\windows_sim\recorded data\IMG\right_2017_03_26_16_05_39_258.jpg,0,1,0,30.1902
