C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_12_644.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_12_644.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_12_644.jpg,0,1,0,30.18993
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_12_732.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_12_732.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_12_732.jpg,0,1,0,30.18994
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_12_809.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_12_809.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_12_809.jpg,0,1,0,30.18992
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_12_892.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_12_892.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_12_892.jpg,0,1,0,30.18995
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_12_979.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_12_979.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_12_979.jpg,0,1,0,30.18993
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_13_069.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_13_069.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_13_069.jpg,0,1,0,30.18996
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_13_154.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_13_154.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_13_154.jpg,0,1,0,30.18992
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_13_237.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_13_237.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_13_237.jpg,0,1,0,30.18993
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_13_339.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_13_339.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_13_339.jpg,0,1,0,30.18996
C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\center_2017_04_08_10_41_13_413.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\left_2017_04_08_10_41_13_413.jpg,C:\Users\anish_4s67ibh\Documents\Udacity_git\CarND-Behavioral-Cloning-P3_new\recorded_data_add_add\IMG\right_2017_04_08_10_41_13_413.jpg,0,1,0,30.18994
